year,exam_date,paper_variant,booklet_series,question_number,subject,sub_topic,question_type,option_count,statement_count,list_item_count,option_combination_pattern,is_all_or_none_correct,all_none_literal_phrasing,correct_option,key_status,difficulty_guess,ambiguous_subject,ambiguous_note,ca_recency_months,source_type_guess,question_text_en,needs_sme_recheck,sme_recheck_reason
69th,2023-09-30,main,A,57,Polity,Constitutional provisions,simple_mcq,4,,,,FALSE,FALSE,C,provisional,easy,FALSE,,,NCERT-level,DPSP borrowed from Constitution of (Ireland),FALSE,
69th,2023-09-30,main,A,58,Polity,Constitutional provisions,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,TRUE,could be Modern History,,NCERT-level,Sikkim became a full-fledged State in (1975),FALSE,
69th,2023-09-30,main,A,59,Economy,Banking & finance,simple_mcq,4,,,,FALSE,FALSE,B,provisional,easy,FALSE,,,NCERT-level,Which currency is the costliest (Pound Sterling),FALSE,
69th,2023-09-30,main,A,60,Bihar-Specific,Recent Developments,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,TRUE,Bihar + Environment,,current_affairs,Bihar Govt target year to be pollution-free by cutting carbon (2024),FALSE,
69th,2023-09-30,main,A,61,History,Ancient,simple_mcq,4,,,,FALSE,FALSE,C,provisional,easy,FALSE,,,NCERT-level,Stupa/Chaitya/Vihara related to (Buddhism),FALSE,
69th,2023-09-30,main,A,62,Bihar-Specific,History & Culture,simple_mcq,4,,,,FALSE,FALSE,C,provisional,medium,FALSE,,,specialized reference,'Sujini' in Bihar handicrafts (embroidery),FALSE,
69th,2023-09-30,main,A,63,Bihar-Specific,History & Culture,statement_based,4,4,,1 and 2,FALSE,FALSE,C,provisional,hard,TRUE,could be History/Ancient,,specialized reference,Vikramshila University statements — which INCORRECT,FALSE,
69th,2023-09-30,main,A,64,History,Medieval,statement_based,4,4,,3 and 4,FALSE,FALSE,C,provisional,hard,FALSE,,,NCERT-level,"Babur's arrival led to — which correct (gunpowder, arch/dome, Timurid, cannons)",FALSE,
69th,2023-09-30,main,A,65,History,Medieval,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,specialized reference,Port called Babul Makka in Mughal period (Surat),FALSE,
69th,2023-09-30,main,A,66,History,Medieval,simple_mcq,4,,,,FALSE,FALSE,C,provisional,easy,FALSE,,,NCERT-level,'Ashta Pradhan' Council of Ministers (Maratha),FALSE,
69th,2023-09-30,main,A,67,History,Ancient,simple_mcq,4,,,,FALSE,FALSE,C,provisional,medium,FALSE,,,NCERT-level,'Bodhisattva Padmapani' painting located at (Ajanta),FALSE,
69th,2023-09-30,main,A,68,History,Ancient,statement_based,4,2,,None of the above,TRUE,TRUE,D,provisional,medium,FALSE,,,NCERT-level,Fa-Hien / Hiuen Tsang statements — which correct,FALSE,
69th,2023-09-30,main,A,69,History,Ancient,match_the_following,4,,4,,FALSE,FALSE,A,provisional,medium,FALSE,,,NCERT-level,Match Charaka/Brahmagupta/Varahamihira/Vishakhadatta with field,FALSE,
69th,2023-09-30,main,A,70,History,Medieval,simple_mcq,4,,,,FALSE,FALSE,C,provisional,medium,FALSE,,,specialized reference,Who introduced Persian festival Nowruz in India (Balban),FALSE,
69th,2023-09-30,main,A,71,History,Medieval,simple_mcq,4,,,,FALSE,FALSE,A,provisional,medium,FALSE,,,NCERT-level,Nathpanthis/Siddhas/Yogis made devotional religion popular in (Northern India),FALSE,
69th,2023-09-30,main,A,72,History,Modern,statement_based,4,2,,Both 1 and 2,FALSE,FALSE,C,provisional,medium,FALSE,,,NCERT-level,Wood's Dispatch 1854 statements — which correct,FALSE,
69th,2023-09-30,main,A,73,Bihar-Specific,History & Culture,simple_mcq,4,,,,FALSE,FALSE,C,provisional,hard,FALSE,,,specialized reference,Maithili language developed during which dynasty (Karnat),FALSE,
69th,2023-09-30,main,A,74,History,Ancient,simple_mcq,4,,,,FALSE,FALSE,A,provisional,medium,TRUE,Bihar (Magadha) history,,NCERT-level,Capital of ancient Magadha in early Vedic period (Rajagriha),FALSE,
69th,2023-09-30,main,A,75,History,Modern,statement_based,4,3,,"1, 2 and 3",TRUE,FALSE,D,provisional,medium,FALSE,,,NCERT-level,Vernacular Press Act statements — which correct,FALSE,
69th,2023-09-30,main,A,76,History,Modern,statement_based,4,4,,"1, 2, 3 and 4",TRUE,FALSE,D,provisional,hard,FALSE,,,specialized reference,Lord Mayo's Resolution 1870 statements — which correct,FALSE,
69th,2023-09-30,main,A,77,History,Ancient,simple_mcq,4,,,,FALSE,FALSE,B,provisional,hard,FALSE,,,specialized reference,Nitisara (early book of politics) written by (Kamandaka),FALSE,
69th,2023-09-30,main,A,78,History,Medieval,simple_mcq,4,,,,FALSE,FALSE,A,provisional,hard,FALSE,,,specialized reference,Futuhat-i-Alamgiri written by (Ishwardas Nagar),FALSE,
69th,2023-09-30,main,A,79,History,Ancient,simple_mcq,4,,,,FALSE,FALSE,B,provisional,hard,FALSE,,,specialized reference,Meghavarman sent missionary to which Gupta king (Samudragupta),FALSE,
69th,2023-09-30,main,A,80,Bihar-Specific,History & Culture,simple_mcq,4,,,,FALSE,FALSE,A,provisional,medium,TRUE,could be Modern History,,NCERT-level,When Bihar first separated from Bengal Presidency (1912),FALSE,
69th,2023-09-30,main,A,81,Geography,World,statement_based,4,4,,1 and 3,FALSE,FALSE,D,provisional,hard,FALSE,,,specialized reference,Lake Victoria statements — which INCORRECT,FALSE,
69th,2023-09-30,main,A,82,Geography,Physical,statement_based,4,2,,Neither 1 nor 2,TRUE,FALSE,D,provisional,medium,FALSE,,,NCERT-level,Heat wave criteria statements — which correct (Neither),FALSE,
69th,2023-09-30,main,A,83,Geography,World,match_the_following,4,,4,,FALSE,FALSE,A,provisional,hard,TRUE,explorers — could be History,,specialized reference,"Match explorer with birthplace (Columbus, Cartier, Drake, Magellan)",FALSE,
69th,2023-09-30,main,A,84,Geography,World,simple_mcq,4,,,,FALSE,FALSE,A,provisional,medium,FALSE,,,specialized reference,The emirates of UAE are,FALSE,
69th,2023-09-30,main,A,85,Geography,Physical,simple_mcq,4,,,,FALSE,FALSE,D,provisional,hard,FALSE,,,specialized reference,Subarnarekha river originates near which village (Nagri),FALSE,
69th,2023-09-30,main,A,86,Bihar-Specific,Geography,statement_based,4,4,,1 and 4,FALSE,FALSE,A,provisional,medium,FALSE,,,specialized reference,"Which National Parks/WLS are in Bihar (Valmiki, Bhimbandh)",FALSE,
69th,2023-09-30,main,A,87,Environment & Ecology,Biodiversity,statement_based,4,4,,"1, 3 and 4",FALSE,FALSE,D,provisional,medium,FALSE,,,specialized reference,Gangetic Dolphin statements — which correct,FALSE,
69th,2023-09-30,main,A,88,Geography,Physical,simple_mcq,4,,,,FALSE,FALSE,C,provisional,medium,TRUE,Bihar river,,NCERT-level,Other name of river Gandak (Narayani),FALSE,
69th,2023-09-30,main,A,89,Bihar-Specific,Geography,simple_mcq,4,,,,FALSE,FALSE,D,provisional,medium,FALSE,,,specialized reference,Gold found in which district of Bihar (Jamui),FALSE,
69th,2023-09-30,main,A,90,Bihar-Specific,Geography,simple_mcq,4,,,,FALSE,FALSE,C,provisional,medium,FALSE,,,specialized reference,Triveni Canal constructed on which river (Gandak),FALSE,
69th,2023-09-30,main,A,91,Geography,Physical,assertion_reason,4,,,,FALSE,FALSE,A,provisional,medium,FALSE,,,NCERT-level,A-R: placer gold Ghana/Brazil; continents joined along Atlantic (continental drift),FALSE,
69th,2023-09-30,main,A,92,Bihar-Specific,Geography,match_the_following,4,,4,,FALSE,FALSE,A,provisional,hard,FALSE,,,specialized reference,"Match Bihar rock systems with descriptions (Dharwar, Vindhyan, Quaternary, Tertiary)",FALSE,
69th,2023-09-30,main,A,93,Environment & Ecology,Biodiversity,simple_mcq,4,,,,FALSE,FALSE,A,provisional,medium,FALSE,,,specialized reference,World's richest marine biodiversity region — 21 islands (Gulf of Mannar),FALSE,
69th,2023-09-30,main,A,94,Geography,Physical,simple_mcq,4,,,,FALSE,FALSE,A,provisional,medium,TRUE,longitude time calculation — Reasoning element,,NCERT-level,Local time of Thimphu (90E) when Greenwich is noon,FALSE,
69th,2023-09-30,main,A,95,Geography,Economic,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,specialized reference,Which statement is correct (minerals: Mica in Kodarma),FALSE,
69th,2023-09-30,main,A,96,Geography,Physical,simple_mcq,4,,,,FALSE,FALSE,C,provisional,medium,FALSE,,,NCERT-level,How many latitudes at 1-degree interval on globe (179),FALSE,
69th,2023-09-30,main,A,97,Bihar-Specific,Geography,simple_mcq,4,,,,FALSE,FALSE,C,provisional,hard,FALSE,,,specialized reference,Average height of Kosi plain from MSL (30 m),FALSE,
69th,2023-09-30,main,A,98,Geography,Physical,simple_mcq,4,,,,FALSE,FALSE,B,provisional,hard,FALSE,,,specialized reference,On which plateau do Tropic of Cancer & IST line intersect (Baghelkhand),FALSE,
69th,2023-09-30,main,A,99,Geography,Physical,simple_mcq,4,,,,FALSE,FALSE,C,provisional,hard,FALSE,,,specialized reference,Which Uttarakhand district NOT along Tibet boundary (Almora),FALSE,
69th,2023-09-30,main,A,100,Geography,Physical,simple_mcq,4,,,,FALSE,FALSE,A,provisional,medium,FALSE,,,NCERT-level,Where does the El Nino current flow (Pacific Ocean),FALSE,
69th,2023-09-30,main,A,101,Polity,Constitutional provisions,statement_based,4,4,,1 and 3,FALSE,FALSE,D,provisional,medium,FALSE,,,NCERT-level,Collegium system statements — which correct,FALSE,
69th,2023-09-30,main,A,102,Polity,Constitutional provisions,statement_based,4,4,,2 and 3,FALSE,FALSE,C,provisional,medium,FALSE,,,NCERT-level,42nd Amendment statements — which INCORRECT,FALSE,
69th,2023-09-30,main,A,103,Polity,Constitutional provisions,statement_based,4,4,,All of the above,TRUE,TRUE,D,provisional,medium,FALSE,,,NCERT-level,Specifications to declare a Scheduled Tribe — which correct,FALSE,
69th,2023-09-30,main,A,104,Polity,Constitutional provisions,simple_mcq,4,,,,FALSE,FALSE,B,provisional,easy,FALSE,,,NCERT-level,Fundamental Rights idea taken from which country (USA),FALSE,
69th,2023-09-30,main,A,105,Polity,Constitutional provisions,simple_mcq,4,,,,FALSE,FALSE,C,provisional,easy,FALSE,,,NCERT-level,Untouchability abolished by which Article (17),FALSE,
69th,2023-09-30,main,A,106,Polity,Constitutional provisions,simple_mcq,4,,,,FALSE,FALSE,A,provisional,medium,FALSE,,,NCERT-level,Authority to determine number of High Court Judges (Parliament),FALSE,
69th,2023-09-30,main,A,107,Polity,Constitutional provisions,simple_mcq,4,,,,FALSE,FALSE,C,provisional,medium,FALSE,,,NCERT-level,Fifth Schedule deals with governance of (Scheduled Tribes),FALSE,
69th,2023-09-30,main,A,108,Polity,Constitutional provisions,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,NCERT-level,Which case first gave 'basic structure' doctrine (Kesavananda Bharati),FALSE,
69th,2023-09-30,main,A,109,Polity,Constitutional provisions,match_the_following,4,,4,,FALSE,FALSE,A,provisional,medium,TRUE,political-party GK,,specialized reference,"Match political parties with year of establishment (CPI-M, CPI, BSP, AITC)",FALSE,
69th,2023-09-30,main,A,110,Polity,Constitutional provisions,simple_mcq,4,,,,FALSE,FALSE,C,provisional,hard,FALSE,,,specialized reference,Article allowing Speaker to permit a member to speak in mother tongue,FALSE,
69th,2023-09-30,main,A,111,Economy,Banking & finance,statement_based,4,4,,"1, 2 and 3",FALSE,FALSE,D,provisional,medium,FALSE,,,NCERT-level,"RBI Forex Reserves include — which (FCA, Gold, SDR, RTP)",FALSE,
69th,2023-09-30,main,A,112,Economy,Banking & finance,statement_based,4,4,,All of the above,TRUE,TRUE,D,provisional,medium,FALSE,,,specialized reference,'Rules of Origin' statements — which correct,FALSE,
69th,2023-09-30,main,A,113,Economy,Macroeconomic concepts,statement_based,4,4,,Only 2 and 3,FALSE,FALSE,C,provisional,hard,TRUE,demography — could be Current Affairs/health,,specialized reference,Infant Mortality Rate statements — which correct,FALSE,
69th,2023-09-30,main,A,114,Economy,Macroeconomic concepts,statement_based,4,4,,Only 4,FALSE,FALSE,D,provisional,medium,FALSE,,,NCERT-level,Human capital formation — what it enables,FALSE,
69th,2023-09-30,main,A,115,Economy,Banking & finance,statement_based,4,4,,Only 4,FALSE,FALSE,C,provisional,medium,FALSE,,,specialized reference,Insolvency and bankruptcy statements — which correct,FALSE,
69th,2023-09-30,main,A,116,Economy,Five-year plans & policy,simple_mcq,4,,,,FALSE,FALSE,A,provisional,medium,FALSE,,,NCERT-level,In which year was the Industrial Policy Resolution adopted (1956),FALSE,
69th,2023-09-30,main,A,117,Current Affairs,Schemes & Indices,statement_based,4,4,,2 and 3,FALSE,FALSE,D,provisional,hard,TRUE,scheme — could be Economy,,current_affairs,PLI scheme statements — which INCORRECT,FALSE,
69th,2023-09-30,main,A,118,Current Affairs,Schemes & Indices,statement_based,4,4,,1 and 3,FALSE,FALSE,B,provisional,hard,TRUE,scheme — could be Polity/Panchayati Raj,,current_affairs,SVAMITVA scheme statements — which INCORRECT,FALSE,
69th,2023-09-30,main,A,119,Polity,Constitutional provisions,statement_based,4,4,,"Only 1, 3 and 4",FALSE,FALSE,A,provisional,hard,FALSE,,,specialized reference,Consequences of invoking Article 360 (financial emergency),FALSE,
69th,2023-09-30,main,A,120,Economy,Macroeconomic concepts,statement_based,4,4,,"1, 2, 3 and 4",TRUE,FALSE,D,provisional,hard,FALSE,,,specialized reference,Factors contributing to stagflation in Indian economy,FALSE,
69th,2023-09-30,main,A,121,Economy,Macroeconomic concepts,statement_based,4,4,,Only 4,FALSE,FALSE,D,provisional,hard,FALSE,,,current_affairs,Economic Survey 2023 — FDI trend statements,FALSE,
69th,2023-09-30,main,A,122,Bihar-Specific,Geography,simple_mcq,4,,,,FALSE,FALSE,Deleted,provisional,medium,TRUE,demography,,specialized reference,Current population of Gaya district of Bihar,FALSE,
69th,2023-09-30,main,A,123,Economy,Macroeconomic concepts,simple_mcq,4,,,,FALSE,FALSE,A,provisional,medium,FALSE,,,NCERT-level,Non-plan expenditure of Central Govt — which correct (interest payments),FALSE,
69th,2023-09-30,main,A,124,Economy,Macroeconomic concepts,simple_mcq,4,,,,FALSE,FALSE,C,provisional,medium,FALSE,,,NCERT-level,Which is NOT true about globalization & its impact on India,FALSE,
69th,2023-09-30,main,A,125,Economy,Macroeconomic concepts,statement_based,4,3,,Only 1,FALSE,FALSE,A,provisional,hard,FALSE,,,current_affairs,Union Govt finances statements (fiscal deficit FY21/FY22),FALSE,
69th,2023-09-30,main,A,126,History,Modern,statement_based,4,3,,All of the above,TRUE,TRUE,C,provisional,medium,FALSE,,,NCERT-level,Reasons for failure of the Revolt of 1857,FALSE,
69th,2023-09-30,main,A,127,Bihar-Specific,History & Culture,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,specialized reference,Cook from Bihar who saved Gandhi's life in 1917 (Batak Mian),FALSE,
69th,2023-09-30,main,A,128,Bihar-Specific,History & Culture,simple_mcq,4,,,,FALSE,FALSE,C,provisional,medium,FALSE,,,specialized reference,Bakasht Movement in Bihar 1937-38 organized by (Sahajanand Saraswati),FALSE,
69th,2023-09-30,main,A,129,History,Modern,statement_based,4,4,,2-4-1-3,FALSE,FALSE,B,provisional,hard,FALSE,,,NCERT-level,"Chronological order: Home Rule, Surat Split, Kheda Satyagraha, Minto-Morley",FALSE,
69th,2023-09-30,main,A,130,History,Modern,simple_mcq,4,,,,FALSE,FALSE,D,provisional,medium,FALSE,,,specialized reference,Lord Lytton NOT associated with which (Ilbert Bill),FALSE,
69th,2023-09-30,main,A,131,History,Modern,simple_mcq,4,,,,FALSE,FALSE,A,provisional,medium,FALSE,,,NCERT-level,Treaty signed after the Battle of Buxar (Allahabad),FALSE,
69th,2023-09-30,main,A,132,Bihar-Specific,History & Culture,simple_mcq,4,,,,FALSE,FALSE,B,provisional,hard,FALSE,,,specialized reference,Dutch East India Company factory at Patna in which year (1632),FALSE,
69th,2023-09-30,main,A,133,History,Modern,simple_mcq,4,,,,FALSE,FALSE,C,provisional,medium,FALSE,,,NCERT-level,Gandhi's first use of hunger strike as a weapon (Ahmedabad Strike),FALSE,
69th,2023-09-30,main,A,134,Bihar-Specific,History & Culture,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,specialized reference,Bihar leader known as 'Bihar Kesari' in Quit India (Shri Krishna Singh),FALSE,
69th,2023-09-30,main,A,135,History,Modern,simple_mcq,4,,,,FALSE,FALSE,C,provisional,medium,TRUE,Champaran — Bihar-linked,,NCERT-level,British response to Champaran Movement (Agrarian Committee),FALSE,
69th,2023-09-30,main,A,136,History,Modern,match_the_following,4,,3,,FALSE,FALSE,A,provisional,medium,FALSE,,,specialized reference,"Match reform societies with founders (Servants of India, Tattwabodhini, Atmiya Sabha)",FALSE,
69th,2023-09-30,main,A,137,History,Modern,simple_mcq,4,,,,FALSE,FALSE,C,provisional,hard,FALSE,,,specialized reference,"Ambabai, woman freedom fighter, from which State (Karnataka)",FALSE,
69th,2023-09-30,main,A,138,History,Modern,simple_mcq,4,,,,FALSE,FALSE,C,provisional,medium,FALSE,,,NCERT-level,Who was NOT a member of the Cabinet Mission (J. Andrew),FALSE,
69th,2023-09-30,main,A,139,History,Modern,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,specialized reference,'INC founded on safety-valve theory' — which leader said (Lala Lajpat Rai),FALSE,
69th,2023-09-30,main,A,140,History,Modern,simple_mcq,4,,,,FALSE,FALSE,C,provisional,medium,FALSE,,,specialized reference,INC session where Fundamental Rights resolutions first passed (Karachi 1931),FALSE,
69th,2023-09-30,main,A,141,Reasoning & Aptitude,Logical/Verbal,reasoning_aptitude,4,,,,FALSE,FALSE,C,provisional,medium,FALSE,,,specialized reference,Code language: GAME/BEAD -> MADE,FALSE,
69th,2023-09-30,main,A,142,Reasoning & Aptitude,Logical/Verbal,reasoning_aptitude,4,,,,FALSE,FALSE,D,provisional,medium,FALSE,,,specialized reference,"Direction reasoning (Q, M, S, T travel directions)",FALSE,
69th,2023-09-30,main,A,143,Reasoning & Aptitude,Quantitative/Numerical,reasoning_aptitude,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,specialized reference,Land plot percentage math (Ramesh vs Suresh),FALSE,
69th,2023-09-30,main,A,144,Reasoning & Aptitude,Logical/Verbal,reasoning_aptitude,4,,,,FALSE,FALSE,D,provisional,medium,FALSE,,,specialized reference,"Find the odd pair (Millinery, Brewery, Stationery, Snobbery)",FALSE,
69th,2023-09-30,main,A,145,Reasoning & Aptitude,Quantitative/Numerical,reasoning_aptitude,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,specialized reference,Number series: 132 156 ? 210 240 272,FALSE,
69th,2023-09-30,main,A,146,Reasoning & Aptitude,Quantitative/Numerical,reasoning_aptitude,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,specialized reference,"Missing number in 3x3 matrix (44,49,37 / 52,?,41 / 58,35,53)",FALSE,
69th,2023-09-30,main,A,147,Reasoning & Aptitude,Logical/Verbal,reasoning_aptitude,4,,,,FALSE,FALSE,D,provisional,medium,FALSE,,,specialized reference,Statement-conclusion: cricket runs by spinners,FALSE,
69th,2023-09-30,main,A,148,Reasoning & Aptitude,Logical/Verbal,reasoning_aptitude,4,,,,FALSE,FALSE,A,provisional,hard,FALSE,,,specialized reference,Code language: GREAT/MONK -> VIGOROUS,FALSE,
69th,2023-09-30,main,A,149,Reasoning & Aptitude,Logical/Verbal,reasoning_aptitude,4,,,,FALSE,FALSE,C,provisional,medium,FALSE,,,specialized reference,Find the odd one in letter groups,FALSE,
69th,2023-09-30,main,A,150,Reasoning & Aptitude,Quantitative/Numerical,reasoning_aptitude,4,,,,FALSE,FALSE,A,provisional,hard,FALSE,,,specialized reference,"Direction-distance: company branches M,N,O,P",FALSE,
70th,2024-12-13,main,E,1,Geography,Economic,simple_mcq,4,,,,FALSE,FALSE,D,provisional,medium,TRUE,minerals — could be Sci & Tech/Chemistry,,NCERT-level,Which is an iron ore (Bauxite/Cinnabar/Pyrite/Limonite),FALSE,
